gid_0,country,gid_1,internet_women,internet_men,internet_fm_ratio,mobile_women,mobile_men,mobile_fm_ratio,internet_women_national,internet_men_national,internet_fm_ratio_national,mobile_women_national,mobile_men_national,mobile_fm_ratio_national
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.9_1,0.70431,0.82924,0.97226,0.83933,0.95018,0.9334,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.10_1,0.74883,0.87462,0.95447,0.84858,0.95877,0.90763,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.11_1,0.86785,0.9319,0.98166,0.87289,0.96144,0.89443,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.13_1,0.73601,0.83116,0.96134,0.84309,0.95279,0.93021,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.14_1,0.83324,0.90184,1,0.86094,0.95929,0.90288,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MAR,Morocco,MAR.15_1,0.65502,0.75885,0.9149,0.81035,0.93936,0.91263,0.77379,0.87013,0.9688,0.84615,0.95507,0.90338
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.1_1,0.80304,0.85631,1,0.76597,0.94666,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.2_1,0.90302,0.93562,1,0.79391,0.93254,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.3_1,0.8218,0.88237,1,0.78661,0.95806,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.4_1,0.88515,0.9146,1,0.79107,0.95936,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
MDA,Moldova,MDA.5_1,0.811,0.86288,1,0.77545,0.95114,1,0.83113,0.88679,1,0.78377,0.95169,1
